" ""http://purl.obolibrary.org/obo/UBERON_4000163"" "," ""anal fin"" "
" ""http://purl.obolibrary.org/obo/UBERON_4000164"" "," ""caudal fin"" "
" ""http://purl.obolibrary.org/obo/UBERON_4000174"" "," ""caudal fin lepidotrichium"" "
" ""http://purl.obolibrary.org/obo/UBERON_4300036"" "," ""supraneural cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_4300116"" "," ""dorsal fin ray"" "
" ""http://purl.obolibrary.org/obo/UBERON_4300117"" "," ""pelvic fin ray"" "
" ""http://purl.obolibrary.org/obo/UBERON_4500006"" "," ""anal fin ray"" "
" ""http://purl.obolibrary.org/obo/UBERON_4500007"" "," ""pectoral fin ray"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002009"" "," ""medial cartilage of palatine"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002016"" "," ""pharyngobranchial 4 tooth plate"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002019"" "," ""pterotic-posttemporal-supracleithrum"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002020"" "," ""hypomaxilla"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002021"" "," ""ascending process of the parasphenoid"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002022"" "," ""dermethmoid"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002023"" "," ""second preethmoid"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002030"" "," ""ventral keel of coracoid"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002069"" "," ""distal cartilage of posterior process of basipterygium"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002070"" "," ""internal anterior process of basipterygium"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002071"" "," ""distal cartilage of internal anterior process of basipterygium"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002072"" "," ""middle anterior process of basipterygium"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002073"" "," ""distal cartilage of middle anterior process of basipterygium"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002074"" "," ""external anterior process of basipterygium"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002075"" "," ""distal cartilage of external anterior process of basipterygium"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002076"" "," ""lateral process of basipterygium"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002077"" "," ""lateropterygium"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002078"" "," ""hypural plate"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002080"" "," ""spina occipitalis"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002082"" "," ""basal fulcrum"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002083"" "," ""fringing fulcrum"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002084"" "," ""pleurostyle"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002086"" "," ""pelvic axillary process"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002087"" "," ""pectoral axillary process"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002088"" "," ""interhaemal bone"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002089"" "," ""gular plate"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002091"" "," ""median caudal cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002092"" "," ""rostral cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002127"" "," ""myorhabdoid bone"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002159"" "," ""caudal basal fulcrum"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002166"" "," ""pseudourostyle"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002167"" "," ""stegural"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002168"" "," ""preural centrum 1 + ural centrum 1 + ural centrum 2"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002249"" "," ""ctenius"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002257"" "," ""premaxilla dentigerous process"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002262"" "," ""anal fin spine"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002269"" "," ""interarcual cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002270"" "," ""pelvic fin spine"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002273"" "," ""ctenoid scale"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002285"" "," ""cycloid scale"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002292"" "," ""epaxial basal fulcrum"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002293"" "," ""hypaxial basal fulcrum"" "
" ""http://purl.obolibrary.org/obo/UBERON_2007005"" "," ""hemal prezygapophysis"" "
" ""http://purl.obolibrary.org/obo/UBERON_4200022"" "," ""extracleithrum"" "
" ""http://purl.obolibrary.org/obo/UBERON_4200099"" "," ""lateral extrascapular"" "
" ""http://purl.obolibrary.org/obo/UBERON_4200103"" "," ""median extrascapular"" "
" ""http://purl.obolibrary.org/obo/UBERON_4300002"" "," ""palatine prong"" "
" ""http://purl.obolibrary.org/obo/UBERON_4300003"" "," ""urodermal bone"" "
" ""http://purl.obolibrary.org/obo/UBERON_4300007"" "," ""medial pelvic process"" "
" ""http://purl.obolibrary.org/obo/UBERON_4300017"" "," ""rostrodermethmoid"" "
" ""http://purl.obolibrary.org/obo/UBERON_4300089"" "," ""propterygium bone"" "
" ""http://purl.obolibrary.org/obo/UBERON_4300104"" "," ""ectocoracoid bone"" "
